start	end	text
5452000	5469000	Níkdo další se do diskuze nehlásí, takže pojďme hlasovat materiál číslo 21.
5469000	5472000	Pro 31, materiál číslo 21 byl přijat.
5472000	5480000	Materiál číslo 22 týkající se dotací na 250 tisíc ze sociálního fondu z programu A.
5480000	5484000	Jsou k tomu dotazy nebo střety zájmu?
5484000	5499000	Nikdo se do diskuze nehlásí, takže prosím pojďme hlasovat materiál číslo 22.
5499000	5504000	Pro 35, materiál číslo 22 byl přijat.
5504000	5511000	Materiál číslo 23 se týká dotací na 250 tisíc ze sociálního fondu z programu C.
5511000	5514000	Jsou k tomu dotazy nebo střety zájmu?
5515000	5520000	Nikdo se do diskuze nehlásí, pojďme tedy prosím hlasovat materiál číslo 23.
5520000	5535000	Pro 37, materiál číslo 23 byl přijat.
5535000	5540000	Materiál číslo 24 je změna ve jmenovitém složení komise v Jaroslavicích.
5540000	5542000	Jsou k tomu nějaké dotazy?
5542000	5549000	Nikdo se do diskuze nehlásí, tak prosím pojďme hlasovat o tom, že v tomto materiálu budeme hlasovat aklamací.
5549000	5566000	Pro 36 a můžeme tedy aklamací hlasovat samotný materiál číslo 24.
5566000	5581000	Pro 30, materiál číslo 24 byl přijat.
5581000	5585000	Materiál číslo 25 je schvální smlouvy o společném postupu zadavatelů,
5585000	5593000	kdy jsme řešili v rámci města a městských organizací možné společné nákupy od různých služeb,
5593000	5598000	přes samozřejmě tady například ty kancelářské potřeby, takže tady je jedna z těch věcí,
5598000	5604000	které bychom rádi do budoucna kupovali společně, abychom se dostali k lepším cenám.
5604000	5607000	Jsou k tomu nějaké dotazy?
5607000	5612000	Nikdo se do diskuze nehlásí, prosím pojďme na stav materiál číslo 25.
5612000	5627000	Pro 36, materiál číslo 25 byl přijat.
5627000	5635000	Materiál číslo 26 je od souhlasení změn v úlevách v dízne v městské hromadné dopravě.
5635000	5646000	Vychází tento materiál vlastně z diskuze z předchozího zastupitelstva, kdy pan Skála přednesl návrh na snížení té věkové hranice pro jízdné zdarma.
5646000	5652000	Po zastupitelstvu proběhla diskuze právě s panem Skálou a s dopravním podnikem,
5652000	5659000	kdy jsme došli ke shodě na tom, že bychom tu věkovo hranici snížili na 75 let, aby to bylo stejné,
5659000	5666000	jako má zlínská integrovaná doprava, aby se nestávaly ty stavy, kdy člověk dojede zlínskou integrovanou,
5666000	5673000	nebo integrovanou dopravu z línského kraje, dojede do zlína a přestoupí na městskou hromadnou dopravu
5673000	5679000	a pokud má 76, 77 let, tak vlastně by musel, tak vlastně u nás platil.
5679000	5686000	Těch případů nebylo úplně mnoho, ale chápeme, že to bylo trochu zmatečné.
5686000	5691000	My jsme spolehali z toho otevření na to, že ve chvíli proběha integrace městské hromadné dopravy
5691000	5697000	do integrované dopravy z línského kraje, tak se vlastně ten věk srovná,
5697000	5702000	jelikož stále aktuálně, že ta integrace není v tomto ohledu dokončená
5702000	5706000	nebo není ještě ustanovaná, tak jsme se dohodli právě i s panem Skálou,
5706000	5712000	že dáme, že ten věk snížíme na 75 let a s tím, že město z límto
5712000	5717000	z největší plenství se, že bude stát nějaké finanční prostředky.
5717000	5722000	Až v praxe nám ukáže, v jaké výši budou, máte v důvodové zprávě
5722000	5730000	vlastně napsáno, jakou částu by se mohlo jednat. Zbavíme se, že by to mělo být zhruba,
5730000	5735000	pokud minimálně, tak jsme město přes 2 miliony korun.
5735000	5739000	Ty pesimistické názory jsou až 5 milionů korun.
5739000	5745000	Uvidíme se, že tu realitu, protože je to určitý odhad, kolik těch seniorů si kupovalo lístek
5745000	5751000	a tak dále. To znamená, uvidíme až z praxe, jakou částu navíc nám to přinese.
5751000	5755000	Tady to snížení TVK ve hranice o 5 let níže. Poprosím pana Skálu.
5755000	5759000	Děkuji za slovo, pane primátore.
5759000	5763000	Vážené dámy zastupitelky, vážení páni zastupitelé.
5763000	5767000	Jak vidíte, na minulém zastupitelstvu jsem to dal jako diskuzní příspěvek.
5767000	5771000	Potom jsme se rozhodli, že o tým nebudem hlasovat.
5771000	5781000	Tak já jsem podal příspěvek jako na dnešní zastupitelství, kde jsem zpracoval jednotlivé aspekty tohoto návrhu.
5781000	5789000	Po jednání s panem primátorem jsme dospěli k závěru, že každý ustoupíme kousek,
5789000	5793000	protože to má nějaké finanční nároky, jak říkal pan primátor.
5793000	5801000	A je potřeba to potom třeba po roce znovu vyhodnotit a ukáže se, jestli je možné ještě jít dále,
5801000	5805000	tak jak jsem navrhoval na těch 70 let, nebo to zůstane na 75.
5805000	5813000	Obrovskou výhodou toho, že se sjednotilo to, že městská hromadná doprava má stejné tarifní podmínky pro seniory,
5813000	5817000	tak jak má krajská doprava.
5817000	5826000	A myslím, že mám docela dost kladných ohlasů na to, že ti seniory opravdu to kvitují,
5826000	5832000	to snížení té věkové hranice, protože i když mají možnost zakoupit senior pasy,
5832000	5836000	tak senior, který jede dvakrát, třikrát za měsíc na úřad nebo do nemocnice,
5836000	5839000	nebude určitě využívat senior pas.
5839000	5848000	Takže já bych poděkoval za ten střicní přístup panu primátorovi a panu náměstkovi Číškovi a dalším,
5848000	5852000	že jsme se dohodli za cenu nějakých ústopků k tomu,
5852000	5858000	že prostě ty seniori to budou mít výhodnější a uvidíme do budoucna, jak se to všecko vyvine.
5858000	5861000	Děkuji vám za pozornost.
5861000	5866000	Moc děkuji za to doplnění. Já bych ještě informoval o jedné věci.
5866000	5869000	To, že o tom dneska budeme hlasovat na ještím zastupitelstvu,
5869000	5873000	tak jsem informoval také starostku Otrokovic, aby o tom věděli,
5873000	5876000	že vlastně my tady tento bod budeme mít.
5876000	5884000	Víceméně pokud ho schválíme, tak Otrokovice jsou připraveny přijmout tento bod také,
5884000	5889000	protože vlastně naše schválení bez schválení zastupitelstva Otrokovic je,
5889000	5893000	jak nechci říct, že bestané, ale je to jenom signálem, který se nepropíše,
5893000	5898000	protože je potřeba vlastně schválení obou dvou vlastníků.
5898000	5903000	Takže to spíš jenom, ať si to upřesníme, že ta informovánost do Otrokovic proběhla.
5903000	5910000	Otvírám diskuzi k tomuto bodu.
5910000	5917000	Do diskuze se nikdo nehlásí, takže prosím pojďme hlasovat o tom,
5917000	5925000	že by od 1.1.2027 byla tato bezplatná přeprava seniorů už od 75 let,
5925000	5929000	kdy ten termín je záměrně staven na 1.1.2027 právě proto,
5929000	5934000	aby město Otrokovice mohli zareagovat na naše usnesení zastupitelstva
5934000	5941000	a následět i dopravní společnost v případě schválení i zastupitelstva města Otrokovice.
5941000	5956000	Pro 36, materiál číslo 26 byl přijat.
5956000	5963000	Materiál číslo 27 je smlouv o poskutní případku společníka mimo základní kapitál
5963000	5971000	do částečně vlastněné společnosti městem, to znamená do společnosti Beraní z lín.
5971000	5976000	Proběhla k tomu v pondělí relativně obsáhlý seminář,
5976000	5978000	někteří jsou zúčastní, někteří ne.
5978000	5980000	Na základě semináře ještě vznikly nějaké otázky.
5980000	5987000	Zcela otevřeně, já za sebe říkám, že ten obecně celý ten princip hokeje,
5987000	5991000	který teď řešíme už opakovaně, tak myslím si, že tady nikoho netěší.
5991000	5997000	A myslím za sebe opravdu, že je v zájmu asi nás všech,
5997000	6002000	učení kroky k tomu, abychom do budoucna tady tuto společnost mě stabilizovanou,
6002000	6006000	ať už tím, že do této společnosti vstoupí soukromý investor,
6006000	6010000	ať už majetkově, nebo s tím, že město svěří svá práva,
6010000	6013000	což teďka probíhá, když řeknu průzkum trhu,
6013000	6016000	tady jsme i získová zpráva byla k tomu zveřejněná včera,
6016000	6020000	s tím, že ten průzkum je už, myslím, od začátku týdne.
6020000	6024000	Zároveň je potřeba říci, že se diskutuje téma
6024000	6029000	s týkou hokejové licence, kdy samozřejmě hokejové licence z historického hlediska
6029000	6031000	je ve vlastnictví hokejového spolku.
6031000	6035000	To znamená, vzhledem k tomu, že hokejový klub, respektive
6035000	6041000	áčkový tým, to znamená to, na co chodí nejvíce diváků,
6041000	6046000	a co má největší sledovanost, a plní to do velké míry také společenskou
6046000	6053000	atraktivitu, když to řeknu města zlínán pro sortu lidí podobně,
6053000	6058000	jak je tomu u divadla, u zoo a u jiných vlastně našich spříspěkových organizací,
6058000	6064000	tak samozřejmě je do budoucna možné diskutovat o otázce,
6064000	6069000	že by tady tata společnost s ručením omezeným vlastně měla kompletní
6069000	6075000	příslušenství k tomu, co vykonává, a zároveň si myslím,
6075000	6080000	že by to v některých věcech mohlo být ku prospěchu, pokud bychom
6080000	6084000	zamezili případným rizikům, které by s ním souvisely.
6084000	6092000	Takže myslím si, že ta otázka není, abychom ji vůbec neotvírali.
6092000	6100000	Každopádně dnes jsme vlastně jenom v té debatě o příkladku,
6100000	6104000	aby společnost vedaní zlín mohla fungovat dále.
6104000	6108000	A myslím si, že kdo chtěl k tomu bližší informace,
6108000	6111000	tak opravdu byl v pondě na tom semináři, kde si myslím,
6111000	6115000	že obsahy informace jste dostali na vše, co jste potřebovali.
6115000	6119000	Poprosím, první srdisku zhlásí pan Janda.
6119000	6123000	Děkuji, pane primátore. Dobrý den, dámy a pánové.
6123000	6126000	Určitě se nepasuji na odborníka hokeje, ale chtěl jsem říct,
6126000	6129000	že v pondělí jsem se účastnil toho semináře.
6129000	6133000	Myslím si, že tam padlo spoustu objasňujících věcí,
6133000	6139000	kdy vedení hokeje nám sdělilo, jakým způsobem hospodařilo,
6139000	6143000	je připraveno řešit ty věci do budoucna.
6143000	6149000	Nicméně ta situace, jak víme, dneska máme na stole materiál
6149000	6153000	za 12,9 milionů korun, takže z hlediska ekonomiky
6153000	6155000	není úplně neoptimálnější.
6155000	6159000	Já jsem měl návrh, kdy jsem chtěl s tímto materiálem,
6159000	6163000	vidět to, jsou to peníze do SROčka, spojit to,
6163000	6167000	aby případný budoucí klient nebo partner,
6167000	6171000	který by nám do hokeje vstoupil, vlastně vlastnil tu licenci.
6171000	6175000	To znamená, nekupoval si jenom ty hráče,
6175000	6179000	ale koupil si něco, co vlastně mu zabezpečuje to,
6179000	6181000	aby tu Maxa Ligu hrál,
6181000	6185000	protože doteď to vlastně zapsaný spolek,
6185000	6189000	který je pod vedením,
6189000	6193000	a my tam vlastně jako město nemáme mimo zlaté akcie
6193000	6195000	žádný veliký vliv, takže chtěl jsem,
6195000	6199000	aby tahleta licence byla převedena tomuto klubu
6199000	6201000	anebo případně zabezpečena
6201000	6203000	na někde úplně samostatné SROčko,
6203000	6205000	které bude vlastnit město a které bude vlastně
6205000	6209000	vždycky rozhodovat a mít vliv na to,
6209000	6211000	aby tato licence
6211000	6213000	zůstala v podstatě
6213000	6215000	ve městě, zůstala pro ten
6215000	6217000	OK. Já čekám, že na základě
6217000	6219000	té diskuze, kterou jsme měli,
6219000	6221000	nebo případně budeme mít,
6221000	6223000	dojde k nějakému komplexnímu řešení,
6223000	6225000	jestli budeme pokračovat
6225000	6227000	tímto směrem, kdy v podstatě
6227000	6229000	po každém období máme významné ztráty,
6229000	6231000	jestli
6231000	6233000	budeme ty věci řešit
6233000	6235000	nejenom ekonomicky, ale i personálně
6235000	6239000	a samozřejmě ta licence je to poměrně zásadní,
6239000	6241000	kdy jsem si vždy myslel,
6241000	6243000	že Maxa Liga by ji měla
6243000	6245000	buď vlastnit,
6245000	6247000	nebo by ji měla mít natolik ochráněnou,
6247000	6249000	což u toho
6249000	6251000	zapsaného spolku, jak se zdá dneska, není.
6251000	6253000	Děkuji.
6255000	6257000	Jak jsem řekl, já si myslím, že tu diskuzi
6257000	6259000	hledně licence můžeme klidně otevřít.
6259000	6261000	Tam si myslím, že na tom není nic,
6261000	6263000	proč bychom to neměli udělat.
6263000	6265000	Každopádně musíme si pak
6265000	6267000	také zjistit, jaké
6267000	6269000	podmínky pro
6269000	6271000	držení této licence
6271000	6273000	stanovuje Český svaz letní hokeje,
6273000	6275000	které já z hlavě určitě nevím.
6275000	6277000	Je to jedna z těch věcí, které vlastně
6277000	6279000	nějakým způsobem může omezit
6279000	6281000	například tady tu debatu,
6281000	6283000	že bychom měli ještě například
6283000	6285000	jednu společnost ruční omezit, která by to vlastnila.
6285000	6287000	Uvidíme, prostě myslím si, že
6287000	6289000	co se týká hokejového klubu,
6289000	6291000	současnou vedení se
6291000	6293000	nikdo nebrání jakýmkoliv diskuzím,
6293000	6295000	protože jsou si vědomi toho, že
6295000	6297000	se snaží odvádět práci,
6297000	6299000	ale samozřejmě je to sport,
6299000	6301000	kdy všichni víme,
6301000	6303000	jaká sezona byla ta poslední
6303000	6305000	a jaké byly predikce před sezonou,
6305000	6307000	vypadala, takže samozřejmě můžeme si říct,
6307000	6311000	že s notnou dávkou štěstí
6311000	6313000	anebo pílem, můžeme si každý říct,
6313000	6317000	jak to dopojme, se na štěstí podařilo dostat do finále.
6317000	6319000	Takže když to řeknu po výsledkové stránce,
6319000	6321000	playoff určitě nebyl problém,
6321000	6323000	základní část byl velký problém.
6323000	6325000	Myslím si, že se z toho
6325000	6327000	všichni v daném klubu ponaučili,
6327000	6329000	ale zároveň říkám,
6329000	6331000	tak jak jsem deklaroval,
6331000	6333000	myslím si, že není problém otevří
6333000	6335000	jakékoliv diskuze.
6335000	6337000	A zároveň
6337000	6339000	já jenom to vnímám tak,
6339000	6341000	že je potřeba si říci,
6341000	6343000	jak to do budoucna
6343000	6345000	máme vnímat z pozice města Zdína
6345000	6347000	vlastně obecně ten,
6347000	6349000	ať už je to hokej, fotbal,
6349000	6351000	nebo jakýkoliv sport,
6351000	6353000	který prostě do nějaké míry
6353000	6355000	město,
6355000	6357000	s partnerem,
6357000	6359000	protože, tak jak jsem řekl,
6359000	6361000	z pozice města
6361000	6363000	se určitě za mě nedržíme
6363000	6365000	toho podílu v rámci
6365000	6367000	v rámci této společnosti.
6367000	6369000	Na druhou stranu určitě
6369000	6371000	zájmu města je, aby tady
6371000	6373000	nejen hokej byl zachován,
6373000	6375000	a je to určitá společenská
6375000	6377000	věc, která
6377000	6379000	zvyšuje atraktivitu města Zdína,
6379000	6381000	za kterou lidé k nám do Zdína dojíždějí.
6381000	6383000	To znamená, tak jak jsem říkal,
6383000	6385000	mimozninských obyvatel,
6385000	6387000	platíme tam 70 milionů ročně
6387000	6389000	a vlastně nikdo s tím nemá tady problém,
6389000	6391000	když to vezmu, a tady
6391000	6393000	vedle toho máme hokej s rozpočtem
6393000	6395000	přes 80 milionů korun,
6395000	6397000	město s ním tam dává
6397000	6399000	10 milionů korun bez DPH,
6399000	6401000	plus tady tyto příplat,
6401000	6403000	plus teďka teda příplatek,
6403000	6405000	a případně případky,
6405000	6407000	které tam probíhaly historicky,
6407000	6409000	to znám vysnáku garáže a podobně,
6409000	6411000	ať se nalijem čistého vína,
6411000	6413000	že to není pouze o těch desetí milionech,
6413000	6415000	ale když to srovnáte,
6415000	6417000	tak ono to plní podobnou společenskou událost,
6417000	6419000	jako nebo společnou společenskou roli,
6419000	6421000	jako například to divadlo,
6421000	6423000	nebo filharmonie, nebo prostě možná i ta zoo.
6423000	6426000	Takže tam je pak otázka toho vnímání,
6426000	6428000	jak to do budoucna máme vlastně si sami všichni vzít,
6428000	6430000	jak to máme brát,
6430000	6432000	protože když to budeme přepočítávat
6432000	6434000	na tady tu společenskou roli
6434000	6437000	a na dotaci na vstupenku,
6437000	6440000	tak samozřejmě se budeme bavit,
6440000	6442000	že dotace na vstupenku do divadla
6442000	6444000	nebo filharmonie je úplně někde jinde,
6444000	6446000	jako násobně jinde,
6446000	6448000	než to dáváme do sportovních akcí,
6448000	6450000	už je to fotbal nebo hokej,
6450000	6452000	volejbal házená, basketbal,
6452000	6454000	ale prostě určitě jsme za to rádi,
6454000	6455000	že tady tyto sporty máme
6455000	6459000	a je to prostě pro některé občany
6459000	6461000	a nejen zlínské občany atraktivní,
6461000	6463000	že tady můžou na tyto sporty dojít.
6463000	6466000	Takže je to vždycky otázka toho vnímání,
6466000	6467000	ale to, co si myslím,
6467000	6469000	že si tady přejeme naprosto všichni,
6469000	6472000	je vyřešit tady problematiku
6472000	6475000	společnosti beraní zlín SRO tak,
6475000	6476000	aby to nebylo téma každým rokem
6476000	6477000	na zastupitelsku,
6477000	6479000	že tam něco musíme doplatit
6479000	6480000	jinak ten spolek nebo respektive
6480000	6484000	společnost s určitým omezeným
6484000	6485000	prostě bude mít problém s cashflow
6485000	6487000	a s dalšími závazky.
6487000	6488000	Takže to si myslím,
6488000	6490000	že je pro nás téma pro všechny
6490000	6492000	a musíme si prostě říct,
6492000	6494000	jaké cesty k tomu vedou,
6494000	6497000	kdy jedna z těch cest je opravdu svěření
6497000	6498000	například těch práv,
6498000	6501000	výkonů práv těch 79% někomu,
6501000	6503000	kdo ten kapitál do toho klubu přinese.
6503000	6507000	A druhá varianta, že to zůstane na městě
6507000	6508000	a my si musíme vyhodnotit,
6508000	6510000	jako jak to zabezpečit tak,
6510000	6512000	aby to nebylo téma,
6512000	6516000	říkáme každý rok nebo nebo vícekrát za rok.
6516000	6520000	Poprosím paní Francovou.
6520000	6523000	Dneska možná naposledy.
6523000	6526000	Je to pravda,
6526000	6527000	já jsem si tady, pane primátore,
6527000	6529000	napsala to, co jste také řekl.
6529000	6532000	Jste za divadlo Zoologická filharmonie.
6532000	6534000	Město hradí rozvoj,
6534000	6539000	podílí se na udržování těch prostor.
6539000	6541000	Tomu všemu já rozumím.
6541000	6545000	Hokej patří mezi atrakce,
6545000	6548000	které navštivují děti, dospělí,
6548000	6550000	seniori, zdraví, postižení.
6550000	6552000	Určitě s tím také souhlasím.
6552000	6556000	Za mě mám trošku výtku spíš k tomuto systému.
6556000	6559000	Mně to přijde nezodpovědné od managementu,
6559000	6562000	že přišli tak pozdě.
6562000	6565000	Mně trápí to, že nám přednesli,
6565000	6569000	že zhodnotili ten stadion, investovali nebo opravili.
6569000	6572000	Teď nevím, pane Juráši, abych to řekla správně.
6572000	6574000	S tím také souhlasím.
6574000	6576000	Myslím si, že se ty kroky měly udělat dopředu.
6576000	6579000	Asi chápu, že tam nastoupili,
6579000	6583000	nebyly úplně dostatečně na to erudovaní,
6583000	6584000	aby jsme...
6584000	6586000	Protože úplně jinak by se nám schvalovalo
6586000	6590000	to dotace nebo schvalovali finance,
6590000	6595000	které klub dal do našeho majetku,
6595000	6598000	než teď v podstatě schvalovat nějaké finance,
6598000	6601000	které chybí na provoz.
6601000	6603000	Mám pocit, že teď to zpětně taháme
6603000	6605000	trošku jak kočku za ocas,
6605000	6607000	aby jsme to teda nějakým způsobem zvládli.
6607000	6610000	My jsme se tady dotazovali v lednu,
6610000	6612000	jak to vypadá.
6612000	6615000	Ta stráta tam byla nižší.
6615000	6618000	Byli jsme ujišťovaní, že se to nějak zvládne.
6618000	6623000	Jediné, co mě tak trošku jako na tom,
6623000	6626000	v pondělí na tom zasedání,
6626000	6627000	zarazilo bylo to,
6627000	6630000	to, že kdyby jsme nešli do playoff,
6630000	6632000	tak by stráta byla ještě větší.
6632000	6634000	Já jako děkuju za to,
6634000	6638000	že se tam pánové z hokeje odkryli,
6638000	6642000	že nám všechno řekli, ukázali čísla, data.
6642000	6644000	Bylo to super, bylo to dobré.
6644000	6646000	Mě to pak ve spoustě věcech přesvědčilo,
6646000	6650000	že je potřeba to vnímat i trošičku jinak,
6650000	6654000	než to, že je to hokej a zase platíme do hokeje,
6654000	6657000	že je to prostě ta atrakce a že nese s sebou peníze,
6657000	6662000	tak, jak nesou jiné sportoviště, kulturní aktivity, společenské aktivity,
6662000	6665000	ale mě vadí ten systém a přemýšlím,
6665000	6668000	jestli je tento management schopný,
6668000	6671000	a to já nevím, dohlídnout na to
6671000	6674000	a vytvořit správnou takovou vizi do budoucna,
6674000	6679000	protože pokud v lednu nedokážeme říct,
6679000	6682000	jak to bude vypadat teď a přemýšlet,
6682000	6684000	že když bychom hráli baráž, tak by to bylo dobré,
6684000	6686000	ale když bychom nehráli ani playoff,
6686000	6689000	tak by to bylo ještě horší, než to teď je,
6689000	6692000	tak toto mě trošku na tom trápí.
6694000	6697000	Já to určitě rozumím, prakticky je potřeba říct si,
6697000	6699000	že současné managementy tam došel,
6699000	6701000	tak došel ještě do větší ztráty,
6701000	6703000	než kterou teďka řešíme,
6703000	6706000	to znamená za ty své roky existence tohoto vedení,
6706000	6711000	se jako nemalá část té ztráty, kterou dneska řešíme,
6711000	6713000	se podařila srovnat,
6713000	6716000	jinak bychom dneska měli něco, co začíná dvojkou,
6716000	6719000	je potřeba říct si, reálný stav, do kterého přišli.
6719000	6723000	Takže si myslím, že ten současný management by měl být schopen
6723000	6726000	to nějakým způsobem do budoucna zase ještě posílit.
6726000	6729000	Na druhou stranu, ty možnosti jsou velmi omezené
6729000	6732000	z důvodu toho, jak ta firma funguje.
6732000	6734000	Tam je ten stav, když samozřejmě,
6734000	6737000	když to, co vám předpokladám příklad na tom semináři,
6737000	6738000	protože já jsem v pohodě mimo zlín,
6738000	6740000	tak jsem se to nemohl účastnit,
6740000	6742000	tak ten stav je, že vlastně obecně celou novou sezonu
6742000	6747000	a fiskální rok, teď to řeknu od fiskální rok 26-27,
6747000	6750000	ty státe, když to řeknu v lednu,
6750000	6752000	kdy končíte původní fiskální rok
6752000	6755000	a potřebujete již podepsat ty hráče,
6755000	6757000	jinak vlastně nemůžete,
6757000	6759000	nejste schopni podepsat,
6759000	6762000	teď to řeknu v červnu, v červenci a tak dál,
6762000	6764000	protože už na trhu prostě nejsou,
6764000	6765000	takže musíte řešit,
6765000	6767000	jdete do naprostého rizika toho,
6767000	6769000	že v lednu podepisujete,
6769000	6771000	v lednu uzavíráte smlouby
6771000	6774000	s hráči dle nějakého plánovaného rozpočtu,
6774000	6778000	který vlastně ve zlíně není navyšovaný za poslední 3 roky,
6778000	6780000	tuším, že není skoro, ne podle mě vůbec,
6780000	6781000	nejsem se tříka jistý,
6781000	6783000	ale myslím si, že není vůbec za poslední 3 roky
6783000	6785000	navyšovaný rozpočet na hráče,
6785000	6790000	ale vlastně máte z toho rozpočtu zhruba 80 milionů korun,
6790000	6792000	tak jediné, co v tom lednu máte,
6792000	6798000	tak je zpravidla pouze finance na propagaci města Zlína,
6798000	6801000	to znamenáte 10 milionů bez DPH
6801000	6804000	a to je všechno z toho 80 milionového rozpočtu,
6804000	6806000	co máte v ruce a věříte tomu,
6806000	6809000	že po sezóně nebo v průběhu té sezóny
6809000	6810000	vlastně ti partneři,
6810000	6813000	kteří nějakým způsobem podporují tedy tento klub,
6813000	6816000	tak ho budou podporovat alespoň ve stejné výši.
6816000	6820000	Můžeme si říkat, jestli je to dobře nebo špatně,
6820000	6821000	má to své výhody, nevýhody,
6821000	6822000	že teď to řeknu,
6822000	6825000	že ve Zlíně těch velkých partnerů není mnoho,
6825000	6828000	to znamená nejsme v situaci,
6828000	6830000	jako jsou některé jiné kluby,
6830000	6832000	kde tady mají 2-3 velké partnery,
6832000	6837000	kteří jim dávají v součtu 20 milionů korun a více.
6837000	6839000	My tu máme jednoho generála,
6839000	6843000	který dává nemalé finanční prostředky,
6843000	6844000	další tři firmy,
6844000	6846000	které jsou také v milionových částkách
6846000	6847000	a potom jste ve statisících,
6847000	6851000	to znamená těch partnerů je snad kolem 60,
6851000	6854000	které smlouvy musíte oběhnout a vůbec je mít.
6854000	6856000	To znamená, když vám někdo z nich vypadne,
6856000	6858000	tak aspoň to riziko je potlačené.
6858000	6861000	Na druhou stranu získat smlouvy od všech 60
6861000	6864000	nebo těch desítek partnerů každý rok
6864000	6866000	je extrémně náročné a zároveň
6866000	6868000	také vlastně vám to nějaký ústem nejisté
6868000	6870000	v rámci té tvorby.
6870000	6873000	Takže to je to, co říkám,
6873000	6875000	že je potřeba otevřít tu otázku,
6875000	6876000	jako jak s tím dál,
6876000	6878000	proto jsme i otevřeli tu otázku,
6878000	6880000	jestli to ten klub nikdo nějakým způsobem nechce
6880000	6882000	těch z nějaké míry,
6882000	6884000	to nemusí být 79%,
6884000	6886000	může být 51% a to je úplně jedno.
6886000	6888000	My teďka neřešíme ten majetek,
6888000	6890000	my řešíme vůbec ten princip toho kapitálu
6890000	6894000	a vlastně hledáme ty cesty,
6894000	6896000	jak to budou se nastavit,
6896000	6898000	protože těch cest moc není,
6898000	6900000	protože já jsem se o tom bavil s jinými primátory
6900000	6902000	napříč s Českou republikou
6902000	6905000	a většina z nich je ve velice podobném stavu,
6905000	6907000	kdy říkají bez toho,
6907000	6909000	aby tak, jak ve fotbale do fotbala vstupují,
6909000	6911000	když to řeknu miliardáři a jiní,
6911000	6914000	kteří ty kluby mají víceméně jako koníček,
6914000	6916000	nebo můžeme mít jako hračku,
6916000	6918000	nebo vlastně tam není o tom,
6918000	6920000	že nějakým způsobem extra vyděláváte,
6920000	6922000	na druhost no ten fotbal aspoň je,
6922000	6924000	má potenciál a můžete,
6924000	6926000	když budete mít dobrý scouting, dobrou výchovu mládeže,
6926000	6928000	tak jste schopni na tom nějakým způsobem vydělat
6928000	6930000	a fungovat asi třeba i v té nule.
6930000	6932000	V hokeji to bohužel není možné
6932000	6934000	a to je to, co řešíme napříč Českou republikou,
6934000	6936000	že vlastně bez toho,
6936000	6940000	vzal někdo, když to řeknu za jako svůj koníček,
6940000	6943000	že ví, že toho vícem bude doplácet,
6943000	6946000	tak v tu danou chvíli to vysí na těch městech
6946000	6948000	a vzhledem k těm parametrům,
6948000	6949000	jaké jsou nastaveny,
6949000	6951000	tak vlastně se to blíží do té podoby,
6951000	6953000	že to je neufinancovatelné,
6953000	6956000	nebo překlopení do té retoriky v těch hlavách všech
6956000	6958000	v rámci té České republiky,
6958000	6962000	že ten sport, konkrétně ten hokej,
6962000	6965000	který ve výsledku už budete mít dobrou výchovu mládeže,
6965000	6968000	tak vás ekonomicky nezabezpečí.
6968000	6970000	Navíc je tam otevřený trh,
6970000	6973000	samozřejmě velké ambice všech možných odcházet
6973000	6975000	i už v mladém věku, kamkoliv,
6975000	6978000	a vy to nejste schopni vlastně jakkoliv zastavit.
6978000	6981000	Když nepodepíšete smlouvy s rodiči
6981000	6984000	dvanáctiletého a desetiletých kluků a tak dál,
6984000	6987000	což samozřejmě zase potřebujete finanční prostředky,
6987000	6990000	a i tak samozřejmě můžou přestoupit do zahraničí,
6990000	6991000	nebo třeba říct,
6991000	6993000	že ten trh v tomto vás úplně neochrání.
6993000	6996000	Takže ten systém,
6996000	6999000	který je tam nastavený z pozice svazu,
6999000	7001000	není úplně šťastný,
7001000	7004000	protože vlastně opravdu je to černá díra,
7004000	7007000	která ačkoliv hrajeme,
7007000	7010000	řeknu pouze druhou nejvyšší soutěž v České republice,
7010000	7015000	tak i této soutěži to začíná být těžce ufinancovatelné,
7015000	7021000	a celý ten hokej v České republice se trošku transformuje do té podoby,
7021000	7025000	že jsou tu extraligové kluby a jejich farmy.
7025000	7028000	Když se podíváte, kolik týmů v první lize
7028000	7031000	je farmou nějakého, jak se říká farmou,
7031000	7034000	prostě s nějakým zpropojená s klubem extraligy,
7034000	7036000	kde je právě ten mecenáž,
7036000	7039000	a ten je pak schopný podepsat,
7039000	7043000	například místo 20 hráčů podepíše 35,
7043000	7045000	a ty zbytlí hráči, aby někde hráli,
7045000	7047000	tak je také pošlet do té první ligy,
7047000	7049000	do té své, na tu svou farmu,
7049000	7051000	a více mi je tím pomáhá tomu rozpočtu,
7051000	7053000	tak už jich není málo,
7053000	7055000	pak jich už začíná být většina.
7055000	7057000	A teď je prostě otázka,
7057000	7059000	celý ten svaz dneska stojí vlastně před otázkou,
7059000	7062000	jak to dobudou se nastavit,
7062000	7064000	ať už samotnou extraligu,
7064000	7065000	samotnou první ligu,
7065000	7066000	vůbec ten princip,
7066000	7068000	protože teďka ta prostupnost je jaká je,
7068000	7069000	to víme všichni,
7069000	7071000	a díky této, dá se říct,
7071000	7073000	z neprostupnosti se to transformuje
7073000	7075000	do tady nějakým zůstem této podoby,
7075000	7078000	a v první lize zůstávají tak dva až tři kluby,
