start	end	text
7780700	7782700	asi více liberálně orientovaných strán,
7783240	7784920	že se budou hlásit
7784920	7787660	opravou k obnovitelným zdrojům energie.
7788020	7788300	Děkuju.
7791180	7792100	Dobrá, děkuji.
7792220	7793800	A poprosím ještě pana Robenka.
7795020	7796680	Tak, děkuji za slovo.
7797460	7799380	Já se pokusím teď v krátkosti
7799380	7800480	stručně nastínit,
7800580	7802100	v jaké jsme aktuálně situaci.
7802980	7804320	My jsme kontaktovali
7804320	7805740	Ministerstvo pro místní rozvoj
7805740	7807560	s tím, že vidíme opravdu
7807560	7809920	tady tu lokalitu za nešťastně zvolenou,
7810440	7811780	ale zároveň jsme dodávali to,
7811880	7813360	že si uvědomujeme prostě,
7813480	7816380	že vyčlenění konkrétní zóny,
7817100	7818260	byť je to v našem katastru,
7818340	7819080	je potřebné
7819080	7821760	a že chceme najít nějaké jiné řešení.
7823300	7824220	Postupovali jsme tak,
7824300	7826280	že jsme prozkoumávali další plochy,
7826920	7829220	které splňují ty zásadní parametry
7829220	7830520	o kterých v rámci
7830520	7832540	tady tohoto zákona
7832540	7835220	ti lidé, kteří ty zóny vytyčovali,
7835440	7836660	stojí jako primární.
7837560	7838660	Týká se to především
7838660	7839840	té erodované půdy.
7840520	7842280	Když je tam vysoká míra té eroze,
7842460	7843740	tak je to základní ukazatel,
7843780	7845420	na základě kterého oni se rozhodují,
7845500	7846280	zda ano nebo ne.
7847680	7849480	My jsme se pokusili navrhnout
7849480	7851300	tři nějaké náhradní lokality,
7851820	7852780	ty jsme jim předložili
7852780	7854640	a v současné chvíli čekáme na to,
7854740	7856840	zda to bude možné nebo nebude.
7856840	7858820	Rozhodujícím faktorem,
7858940	7860420	protože celý tento proces
7860420	7862300	schvalování a navrhování
7862300	7864280	akceleračních zón je pod velkým
7864280	7865380	časovým tlakem,
7865860	7868120	tak rozhodujícím faktorem je v současné chvíli
7868120	7870200	to, zda ministerstvo
7870200	7873040	k navrženým náhradním akceleračním zónám
7873040	7874500	má k dispozici
7874500	7875740	zpracovanou seu,
7876160	7878020	jestli tam proběhl v tom jejich
7878020	7880620	přípravném procesu průzkum nebo neproběhl.
7881220	7882020	Pokud nikoliv,
7882120	7883740	tak ta šance na výměnu té zóny
7883740	7884860	je prakticky nulová.
7884860	7887060	Samozřejmě ta diskuze,
7887060	7889360	já rozumím tomu, na co narážíte,
7889860	7890840	se v řadě případů
7890840	7892760	ať už u těch větrných elektráren
7892760	7894280	a i u těch solárů zvrhává
7894280	7896440	k nějakým konspiračním teoriím a podobně.
7897440	7898880	Na druhou stranu to není úplně to,
7898940	7900460	co my bychom komunikovali,
7901120	7902760	ale říkáme, že
7902760	7904880	tady ta navržená konkrétní zóna
7904880	7906660	není opravdu hodně vybraná.
7907600	7908900	Asi bychom v této situaci
7908900	7910820	nebyli, ať už ve Zlíně nebo
7910820	7912640	v jiných obcích Zlínského kraje,
7912640	7915240	kdyby tady tomu vyčlenění
7915240	7917060	předcházela jakákoliv debata
7917060	7919380	se starosty nebo se zastupiteli
7919380	7920380	dotčených obcí.
7921060	7923780	Protože není to úplně tak
7923780	7925500	ani v těch diskuzích s těmi starosty,
7925560	7926900	já jsem z několika z nich mluvil,
7927460	7928960	že by měli nějaký zásadní,
7929100	7930540	principiální problém s tím,
7930640	7932180	že by u nich mělo něco vzniknout,
7932900	7934780	ale je to prostě problematika toho,
7934840	7935640	že to vzniká v místech,
7936340	7938160	kde ten kontakt s těmi obyvateli
7938160	7938860	prostě bude,
7938860	7941500	nebo v místech, které mají nějaký lokální
7941500	7943560	význam, ti lidé tam chodí
7943560	7945280	trávit volný čas na procházku,
7946060	7947520	je to vytížené prostě místo.
7948060	7949260	Tak samozřejmě potom dochází
7949260	7950120	k tady té, řekněme,
7950220	7952420	až hysterické reakci od společnosti.
7953460	7954580	Na druhou stranu, já musím říct,
7954640	7956780	že je trošku možná opodstatněná
7956780	7957940	ta hysterická reakce
7957940	7959220	a to v tom ohledu,
7959320	7960900	že to projednávání
7960900	7962980	tady tohoto záměru
7962980	7964040	obnovitelných zdrojů
7964040	7966700	je v neskutečné časové tisni.
7967080	7968940	Nechci tady rozebírat ty důvody,
7969180	7970940	proč je to v takové časové tisni,
7971560	7973400	ale jenom když se zamyslíme nad tím,
7974320	7976640	jakým způsobem tady například
7976640	7978860	je dlouhodobě zdržována
7978860	7981180	a rozporovaná dostavba dálnice,
7981900	7983000	co se kolem toho děje,
7983100	7984500	jak to projednávají soudy,
7984620	7986380	do jakého detailu se přeskoumává
7986380	7988220	výskyt živočíchů a podobně.
7988220	7990260	A potom to mám porovnat s tím,
7990880	7993240	jak je zpracována zpráva
7993240	7995620	o životním prostředí
7995620	7997340	v té lokalitě akceleračních zón,
7998060	8000120	tak si trošku klepu na hlavu,
8000200	8001260	protože je to opravdu
8001260	8003520	neskutečně neporovnatelné.
8003680	8004640	Tady se spěchá,
8005160	8006100	tady se přehlíží,
8006200	8008220	zatímco u dostavby dálnice,
8008360	8009680	byť je to nějaká liniová
8009680	8010940	strategická stavba,
8011460	8012580	tak se nám všechno protahuje
8012580	8013320	o spoustu let.
8014040	8016520	Takže za mě takto jenom v krátkosti.
8016520	8016940	Děkuji.
8018220	8020500	Dobrá, moc která děkuju
8020500	8021300	za to zhrnutí.
8021860	8023240	Poprosím ještě pan Skála.
8025580	8027060	Záměru, já to úplně nevím,
8027280	8028000	jak to tam je,
8028420	8031040	ale vím, že je to kus Malinovic,
8031140	8032980	který je obyvatelí oblíben,
8033080	8034300	chodí na procházky
8034300	8036680	a kdo jste byli na té demonstraci,
8036820	8038700	víte, že ten odpor tam byl velký.
8039220	8041340	A já osobně svůj názor říkám,
8041480	8043220	že toto patří na střechy,
8043280	8044560	máme hromadu volných střech,
8044680	8046520	parkovišť, betonových ploch
8046520	8048500	a my to furt dáváme do přírody.
8048960	8051120	Když jedete přes Otrokovice
8051120	8054300	kolem Barumu, tam důle,
8054300	8056060	tak Barum, tolik střech,
8056340	8057300	všecko prázdne
8057300	8060440	a letiště, sluneční elektrárny.
8060800	8062160	Teď je to na hlavu postavení.
8062160	8063880	Naši předci by nás museli hnat,
8064000	8066380	jak to je všecko k tomu.
8066440	8067560	Já jsem zásadně proti.
8068760	8069760	Dobrá, moc káme děkuji.
8069860	8071400	Poprosím pana náměstka Chalánka.
8072340	8073220	Děkuji, pane primátore.
8073680	8075380	Já jenom krátká reakce na to,
8075460	8076240	co říká pan Juráž.
8076320	8077460	Ono je to opravdu tak,
8077540	8079980	jakože bez toho mixu se neobejdeme.
8080100	8081100	To je první věc.
8081220	8082880	Samozřejmě dobře stanovit ty pochy,
8082940	8083660	to je druhá věc.
8083660	8085760	Já bych řekl,
8085800	8087100	že každý musíme taky
8087100	8088620	trošku jako začít u sebe
8088620	8090800	a něco pro to udělat.
8091260	8092280	My samozřejmě město
8092280	8094000	vzorou kvolnosti,
8094460	8095380	myslím, že v úterý
8095380	8097900	kolaudujeme na
8097900	8101680	nazvo 800 kW
8101680	8102800	vlastně na Carportech.
8102800	8104460	Je to takovou unikátní stavbu
8104460	8106900	jako zase vlastně toho
8106900	8108580	našeho energetického sdružení.
8109160	8110900	Mimochodem, teď jsme schvalovali
8110900	8112500	další, když
8112500	8114500	schvalovali jsme další
8114500	8116040	přidělení peněz na upravy střech
8116040	8117660	16. a 17. a
8117660	8119360	Mateřská škola Kuty,
8119540	8121680	kde počítáme nějakých 200 kW.
8121820	8122640	Ale já chci jenom
8122640	8125120	využít ten kontrast.
8125300	8127120	Jestli pan Skála mluví o střechách.
8128160	8129780	Ta plocha je nastavená
8129780	8130940	na 50 MW.
8131140	8132380	50 MW.
8133100	8134740	Na těch střechách
8134740	8137500	to neuděláte.
8137640	8138860	Nehledě na to, že ty střechy
8138860	8140580	samozřejmě dneska nejsou už
8140580	8141960	ty historicky stavěné
8141960	8142960	jako postavené na to,
8142960	8144720	aby nesli tu zátěž,
8144760	8146580	aby ho hovalo všem těm parametrom.
8146700	8148720	Takže já souhlasím s tím,
8148840	8150020	když je to takové
8150020	8151820	v tuto chvíli
8151820	8153780	neúplně populární to říct,
8153840	8155760	ale my bez těch akceleračních zón
8155760	8156840	se neobejdeme.
8156840	8158560	získat toho mixu.
8158640	8159780	My je budeme muset dělat.
8160160	8161100	Můžeme se bavit o tom,
8161180	8162800	že by měly vznikat jindé,
8163000	8164060	za jiných podmínek,
8164400	8165660	v rámci jiné diskuze,
8166340	8167760	ale ještě bych řekl jednu věc
8167760	8169840	a s tím se tady setkáváme
8169840	8171840	všichni pořád.
8171840	8173240	To znamená,
8173300	8175300	my jsme poměrně silně
8175300	8178600	hustě zabydlené oblasti,
8178660	8179680	tím myslím Českou republiku,
8179760	8180840	takže ať když ten větrník
8180840	8181660	postavíte kdokoliv,
8181740	8182580	tak vždycky bude někdo,
8182720	8183460	komu to bude vadit.
8183900	8185040	A tady jde o to,
8185680	8187280	jak to vykompenzovat,
8187520	8189420	co těm lidem dát jako kompenzaci,
8189760	8191740	kde tu lokalitu vybrat,
8191980	8194220	ale to ústřední téma je,
8194340	8196300	my potřebujeme energetický mix
8196300	8197300	pro budoucnost
8197300	8201060	a ten mix prostě nemůže vzniknout
8201060	8201820	jen na střechách.
8201840	8203020	To není možný.
8205340	8207180	Dobrý, moc děkuji za to ukřesení
8207180	8208860	a poprosím ještě paní Pešatovou.
8210040	8210840	Dobrý den,
8210920	8213040	protože ta debata byla dlouhá,
8213160	8215940	tak já jsem se nějak rozpomněla
8215940	8217620	na nějakou historickou paralelu,
8217760	8219580	se kterou bych se s váma ráda podělila,
8220420	8224800	protože o těch akceleračních zónách
8224800	8226320	v podstatě jednali
8226320	8228440	už na začátku 20. století.
8228560	8229920	Možná, že některý z vás
8229920	8231060	si taky vzpomene na
8231060	8232400	jméno,
8234540	8236480	který ještě
8236480	8238900	před vznikem republiky
8238900	8240400	vlastně působil jako popularizátor
8241160	8242660	vysokého napětí
8242660	8244980	na našem území.
8245240	8246020	On opravdu
8246020	8249060	objížděl jednoho každého sedláka,
8249200	8250460	na jehož poli
8250460	8252460	měla být vystavený
8252460	8254680	ten stožár pro rozvoj vysokého napětí
8254680	8256060	a vysvětloval,
8256260	8257440	proč je to důležité.
8257440	8260160	A z toho my čerpáme
8260160	8262160	o sto let později.
8262360	8262660	Takže
8262660	8265500	tato paralela v podstatě říká,
8265580	8267440	máme tady nějaké akcelerační zóny,
8267700	8268180	víme,
8268540	8269780	že potřebujeme energii
8269780	8272940	a budeme muset si vzájemně
8272940	8273660	vysvětlit,
8274600	8276820	jaký přínos to má
8276820	8279260	pro období za sto let po nás.
8282500	8283780	Já moc krát děkuju
8283780	8285000	a poprosím pana Lacinu.
8286600	8287560	Můžu prosím vás,
8287620	8289080	že já plně souhlasím s tím,
8289200	8290820	co tady řekl pan doktor Uráš.
8291580	8295420	Bez obnovitelných energetických zdraví
8295420	8296860	už se prostě neobejdeme.
8297440	8298340	Já mám ale pocit
8298340	8299200	v tomto případě,
8299280	8300320	že někdo z ministerstva
8300320	8301280	pro místní rozvoj
8301280	8302340	se podíval na mapu
8302340	8303440	a udělal tam kolečko.
8304040	8305460	Podle mě morfologicky,
8305540	8306180	když to vejmeme,
8306300	8306900	pane doktoré,
8306940	8307760	morfologicky,
8308200	8308760	mě trošku,
8309200	8310480	to voltojíka zajímá,
8310560	8312000	je to takový trošku koníček.
8313060	8313620	Morfologicky,
8313680	8315060	je to severní stráň,
8315580	8316900	za stěň na hřebeném
8316900	8318720	a pokud je mi znám
8318720	8320260	a učil jsem se dobře ve škole,
8321040	8323960	tak 21. prosince
8323960	8325220	slunce nad obzorem
8325220	8326120	v České republice
8326120	8327240	je 13 stupňů.
8328060	8330020	A i hluchá Tereza z Elhoty ví,
8330180	8331700	že nejvíc energetiky
8331700	8332920	potřebujeme v zimě.
8333660	8335680	A tato fotovoltaická elektra
8335680	8337340	na tomto místě v zimě,
8337640	8339060	pokud nebudu mít nulový výkon,
8339200	8340100	tak minimální.
8340760	8341800	Ještě si porovnejme,
8341920	8343340	že zabereme 50 hektarů
8343340	8344300	severního svahu,
8344520	8346680	který bude minimálně výkonný v zimě,
8346680	8348420	v létě budeme mít problém
8348420	8349180	s blackoutama.
8350180	8351920	A když porovnáme větrnou
8351920	8353520	nebo větrnou energii
8353520	8355620	a fotovoltaickou,
8355800	8357900	tak dneska menší větrník
8357900	8359460	je 250 kW,
8360460	8362500	velký větrník je 500 kW.
8362660	8363960	Větrník, to znamená
8363960	8365680	jeden 500 kW větrník
8366460	8369680	nám ubere prakticky
8370260	8371740	půl hektaru prostoru
8371740	8373060	a to s výkonem,
8373180	8374420	který je 500 kW,
8374620	8375320	když fouká.
8375320	8376260	Já si myslím,
8376340	8377120	že na Hřebených,
8377200	8378480	někde úplně mimo obce
8378480	8380280	a mimo tohle fouká dost,
8380380	8380900	aspoň teda
8380900	8382820	já mám dlouhodobě
8382820	8383840	nějaké,
8384060	8385320	toto jezdím na Javorníky
8385900	8387500	a mě tam fučí kolem
8387500	8388500	chalupy furt teda.
8388960	8390040	Ale samozřejmě
8390040	8390640	to je hloupost,
8390700	8391500	když to takhle řeknu,
8391560	8392520	je potřeba to změřit.
8392580	8393060	Já si myslím,
8393140	8393900	že tady nikdo,
8394000	8395420	nikdo v těch Malenovicích
8395420	8395980	neudělal to,
8396020	8396940	že tam udělal nějaké
8396940	8398380	měření slunečního svitu,
8398600	8399220	vstínění,
8399220	8400620	dopad na Severním zvahu.
8401080	8401680	A podle mě je to
8401680	8404460	absolutně nevhodně zvolená lokalita.
8404880	8405500	Ne proto,
8405820	8406880	jestli je to takové,
8406940	8407580	nebo makové,
8407660	8408380	nebo rozvojové,
8408480	8409400	nebo nerozvojové,
8410040	8411060	ale morfologicky
8411060	8412160	absolutně nevhodné.
8412860	8413260	Děkuji.
8415600	8416920	Dobrá, moc káme děkuji.
8417100	8418360	Poprosím ještě pana Dudáka.
8421000	8422020	Já děkuji ještě za slovo.
8422120	8423080	Opravdu se omlouvám,
8423160	8424680	že všechny už asi prudím,
8424680	8427420	ale já bych si moc přál
8427420	8428380	a moc děkuji
8428380	8429800	za vystoupení pana Robenka,
8429960	8431460	kdybychom byli schopni
8431460	8432380	a ochotní udělat
8432380	8433720	nějaké usnesení,
8433800	8434420	nějaký statement
8434420	8436540	v rámci zastupitelstva,
8436680	8437640	že jsme příznivci
8437640	8438720	zelené energetiky,
8438840	8440300	že hledáte ty jiné
8440300	8441100	akcelé místa
8441100	8443100	pro nějaký development
8443100	8444400	obnovitelných zdrojů.
8445320	8446960	A ta moje diskuze
8446960	8447640	vůbec neměla být
8447640	8448780	spojená s tímhle bodem.
8448980	8449920	To je opravdu jenom
8449920	8451100	jakási úvaha,
8451720	8452440	která by měla
8452440	8453740	trošku vést
8453740	8454960	ke změně myšlení
8454960	8456760	veřejnosti,
8456860	8458000	abychom prostě měli
8458000	8459440	v budoucnu levnou energii
8459440	8460800	nebo vůbec nějakou
8460800	8462420	v daleké budoucnosti.
8463140	8465160	A já mám jenom pocit
8465160	8465720	a bojím se,
8465820	8466480	aby to někdo takhle
8466480	8467280	neprezentoval,
8467380	8468740	že my tímhle usnesením
8468740	8469400	a nějakou,
8469600	8470920	já nemám sociální sítě,
8470980	8471920	ale dovedu si představit,
8472360	8472700	předtím,
8472820	8473980	ale toto je další cesta
8473980	8475060	k tomu,
8475120	8477920	jak se obnovitelným energím
8477920	8479320	dají házet klacky pod nohy
8479320	8480980	a dělat trošku dezinformace.
8480980	8482200	Čili, prosím,
8482340	8482960	pane Robenku
8482960	8483880	nebo pane primátore,
8483960	8484480	zvažte,
8485180	8485980	to, co jste řekli,
8486100	8486700	jestli umíte
8486700	8487660	nějakou formou
8487660	8488520	prezentovat
8488520	8489500	i třeba v tom
8489500	8490620	skvělém magazinu,
8490640	8491680	jak tady byl zmíněn,
8492300	8493140	tentokrát mi fakt
8493140	8493720	nebude vadit,
8493780	8494140	že tam bude
8494140	8495340	tolik vašich fotek,
8495840	8496480	obličejů.
8497480	8498720	A jenom to prostě
8498720	8499480	veřejnosti
8499480	8500040	takhle nějakou
8500040	8501360	nenucenou formou
8501360	8502080	z fakty
8502080	8503140	dát,
8503260	8504260	že to není o tom,
8504340	8505340	že odmítáme oze,
8505940	8506460	ale o tom,
8506560	8507240	že odmítáme
8507240	8507980	prostě špatné rozhodnutí
8510980	8512260	primárního záměru.
8514220	8515060	Určitě s vámi
8515060	8515660	souhlasím.
8515980	8516720	My jsme otevření
8516720	8517440	od začátku,
8517600	8518560	co kolem toho
8518560	8519520	nějakým zůstom vznikla,
8519580	8520780	ta hysterie se to objevilo,
8521020	8522500	tak my se snažíme
8522500	8523500	postupovat opravdu
8523500	8525100	v té míře
8525100	8526420	a i v těch tiskových zprávách
8526420	8527380	se snažíme informovat
8527380	8527740	o tom,
8527860	8529060	že nejsme,
8529340	8530480	nebo snažíme se,
8530560	8531380	aby to nevyznělo,
8531500	8532620	že my jsme proti
8532620	8533620	zelené energii
8533620	8534280	nebo obecně,
8534360	8535220	že jsme proti tomu
8535220	8536100	jako z principu,
8536660	8537200	ale o tom,
8537300	8538320	že opravdu rozporujeme
8538320	8540240	tu výběr té lokality,
8540840	8541320	protože,
8541540	8542640	tak jak tady jste dneska
8542640	8544200	slyšeli z více do názorů,
8544600	8545480	ono to prostě nedává
8545480	8546200	úplně logiku,
8546340	8547780	zhrvat toto umístění.
8548200	8548740	Na druhou stranu
8548740	8549320	ten problém
8549320	8550160	je pak ten časový,
8550240	8550980	kdy my se snažíme
8550980	8552300	být konstruktivním partnerem
8552300	8555460	a dostáváme se
8555460	8556860	do časového presu
8556860	8557560	nebo respektujete
8557560	8558120	navrhotovat
8558120	8559120	v časovém presu
8559120	8559780	a on vlastně
8559780	8561000	je otázkou,
8561060	8561760	do jaké míry
8561760	8562460	bude schopen
8562460	8563060	akceptovat
8563060	8564240	konstruktivní jednání
8564240	8565340	anebo bude muset
8565340	8566380	vlastně reagovat
8566380	8567080	na to,
8567180	8567740	aby splnil
8567740	8569360	to, co má zadáno,
8569720	8570680	protože prostě
8570680	8571560	ten časový pres
8571560	8572320	už je pro něho
8572320	8572980	na to jich velký.
8573080	8574420	Takže určitě
8574420	8575520	my nechceme,
8576020	8577380	nechceme určitě dělat
8577380	8579340	jakoukoliv retoriku,
8579520	8580300	že zelená energie
8580300	8580900	je špatně,
8581520	8582400	nemyslíme si to,
8582780	8584200	ale tady jenom řešíme,
8584280	8584940	že ta lokalita
8584940	8586300	je za nás špatně vybraná
8586300	8588380	a hledáme cesty,
8588720	8590040	jak konstruktivně najít
8590040	8591160	jakouby lokalitu jinou,
8591280	8592440	protože jsme si vědomi toho,
8592540	8593420	že ta zelená energie
8593420	8594220	prostě je,
8594220	8597320	je do budoucna cestou
8597320	8598780	a neoběděme se bez ní.
8600940	8601720	Prosím ještě
8601720	8602340	Jirku Robenka.
8606620	8608440	Já si musím
8608440	8610640	ještě jednu věc tady říct,
8610680	8612160	když jsem to říkat nechtěl původně.
8613440	8613860	Řeknu to,
8613980	8615280	platí to i na mě samozřejmě.
8616240	8617320	Tak jak tady sedíme,
8617480	8618260	tak se domnívám,
8618400	8619720	že této problematice
8619720	8621560	pořádně a do detailu
8621560	8623320	v podstatě nikdo z nás nerozumí.
8623320	8624380	Do takového detailu,
8624440	8625320	abychom byli schopni
8625320	8627500	reflektovat některé ty připomínky,
8627600	8629260	které se v té diskuzi objevují.
8630020	8630940	A bylo by dobré
8630940	8632240	s tím i tak pracovat,
8632320	8634360	že samozřejmě máme na to nějaký názor,
8635100	8636080	ale já sám si uvědomuji,
8636160	8637460	že v tom jako těžce plavu
8637460	8639320	spoustu věcí si musím dohledávat,
8639440	8640000	ujasňovat,
8640060	8640860	jak to je doopravdy.
8641560	8642720	Takže ta diskuze,
8643300	8644420	jakým způsobem
8644420	8646040	pohodně vyčlenovat ty zóny,
8646900	8648500	do jaké míry se poprat
8648500	8650660	s těmi obnovitelnými zdroji
8650660	8652660	v celkovém českém řešení,
8653540	8654420	ta tady by v podstatě
8654420	8655220	probíhat neměla.
8655360	8656560	To bychom měli nechat opravdu
8656560	8658040	na ty odborníky,
8658140	8658880	na energetiku.
8659800	8661080	Ale chtěl jsem doplnit
8661080	8662780	jednu věc,
8662960	8663900	takovou spíš prozbu
8663900	8664640	na vás všechny,
8664720	8665660	protože každý
8666240	8668140	má nějaké zástupce
8668140	8669300	v Praze
8669300	8670140	nebo má nějaké
8670140	8670980	prostě kontakty
8670980	8672000	mezi těmi odborníky.
8672000	8674260	Zkusme napravit
8674260	8674740	jednu věc,
8674840	8676300	která se v té České republice
8676300	8676860	nestihla.
8677020	8677500	Tady padlo,
8677660	8678240	že Německou
8678240	8679820	na těch obnovitelných zdrojích
8679820	8680840	pracuje dlouhodobě,
8681000	8681600	mají samozřejmě
8681600	8682640	větší podíl na trhu,
8683400	8684580	ale oni postupovali
8684580	8685360	trošku jinak
8685360	8685880	a myslím si,
8686000	8686780	že i pro tu veřejnost
8686780	8687940	to bylo přijatelnější.
8688500	8689820	Oni v první fázi
8689820	8690720	v podstatě udělali
8690720	8691580	velmi dobrou
8691580	8693320	detailní
8693320	8695060	v podstatě dokumentaci
8695060	8696780	pro to i legislativu,
8697180	8698240	jakým způsobem
8698240	8700000	budovat obnovitelné zdroje
8700000	8701320	na znehodnocené půdě,
8701700	8702580	jakým způsobem
8702580	8704320	využít energetiku
8704320	8705120	tohoto typu
8705120	8706020	na skládkách,
8706620	8707560	v místech,
8707620	8708180	kde probíhala
8708180	8709140	povrchová těžba.
8709880	8710720	U nás ta možnost
8710720	8711800	sice také je
8711800	8713380	něco takového realizovat,
8713820	8715720	ale není legislativně ošetřená,
8715840	8717280	není do detailu připravená.
8717660	8718760	A je to i jeden z důvodů,
8718820	8719920	kdy u nás ten proces
8719920	8721440	za mě je opačný
8721440	8722300	a špatný,
8722940	8724360	kdy pokud v tom Německu
8724360	8726460	probíhalo využití
8726460	8727380	těch povrchových dolů
8727380	8727920	a podobně,
8727920	8730020	tak samozřejmě ta veřejnost viděla,
8730120	8730760	že teda dobře,
8730960	8732080	nejdřív využíváme
8732080	8733220	tu znehodnocenou půdu,
8733660	8734860	potom hledáme lokality,
8735000	8736420	které nejsou třeba zatížené
8736420	8738200	pobytem lidí ve volném čase,
8738660	8739600	tam to umistňujeme.
8740420	8741420	Přesto i to Německo
8741420	8742360	samozřejmě čelí
8742360	8743560	nějakému náporu
8743560	8744620	a odporu veřejnosti,
8744700	8746240	když se tady ty lokality vyčlenňují.
8746700	8748100	Ale dokázalo se na to
8748100	8749860	legislativně opravdu lépe připravit,
8749940	8751100	než to bylo v našem případě.
8751820	8752880	Takže to je všechno.
8752880	8757000	Mocka děkuju za to doplnění.
8758260	8759940	Níkdo další se do diskuze nehlásí
8759940	8761940	a já tady nechám hlasovat
8761940	8763620	o tomto materiál číslo 21.
8764620	8766240	Myslím, že ta diskuze byla obsáhla
8766240	8767660	a jsme si všichni vědomi toho,
8767660	8769140	že to není,
8769280	8770860	že bychom odmítali z energetiku,
8771060	8773300	ale že opravdu tady toto místo vnímáme,
8773600	8774800	že je vybráno špatně.
8782880	8789320	Pro 36.
8791320	8793220	Materiál číslo 21 nebyl přijat.
8794360	8795840	Tímto jsme vyčerpali veškeré body,
8795840	8797600	které jsme měli dneska na programu
8797600	8798800	k hlasování.
8799280	8800440	Máte ještě přiloženy
8800440	8802680	čtyři informační materiály
8802680	8805940	a já bych chtěl tímto
8805940	8806740	otevřit diskuzi.
8806800	8807900	Poprosím pana Pášmu.
8807900	8812100	Vážený pane primátore,
8812180	8813080	vážení kolegové,
8813480	8814920	dobré dopoledne.
8815720	8818100	Já mám připraveno krátké okénko
8818100	8819440	o čtyřech tématech,
8819580	8823140	z nichž na konci zazní téma,
8823200	8824760	ke kterému se možná budete chtít
8824760	8825940	vyjádřit i vě ostatní.
8826660	8827520	Doufám, že ano.
8828280	8829960	První téma je festival
8829960	8831200	Jeden svět ve Zlíně,
8831320	8832760	který jsme uspořádali
8832760	8835040	s mou naziskovou organizací v Dubnu.
8835040	8838740	Myslím, že jsem vás zazval.
8839420	8841460	Nemyslím si, že jste všichni přišli,
8841620	8842340	ale to nevadí.
8842480	8845680	Přijdete příštím ročníku.
8846420	8847500	Já bych chtěl moc poděkovat
8847500	8849040	městu Zlínu Vedení
8849040	8850800	za spolupráci.
8850980	8852280	Děkuji panu primátorovi
8852280	8854620	i paní náměstkyni Hladíkové.
8855020	8856800	Odboru školství bych chtěl poděkovat.
8857320	8858920	Chtěl bych poděkovat živému Zlínu.
8858920	8860280	Byl to úspěšný festival,
8861380	8862960	který je lidskoprávní
8862960	8865140	a který má program pro školní mládež,
8865800	8868160	jakož i pro celou širou veřejnost.
8869600	8871100	Děkuji za krásné vystoupení
8871100	8872180	panu Robenkovi
8872180	8874740	a tímto tedy mu děkuji
8874740	8876060	i za jeho práci
8876060	8878660	pro Ukrajinu,
8878740	8880440	o které se málo ví mimochodem.
8881580	8882820	Příští ročník proběhne
8882820	8885000	v březnu roku 2027
8885000	8888080	a už teď vás všechny srdečně zvu.
8888960	8892660	Zvu vás jako občany,
8892840	8895620	jako nejen jako zastupitele,
8895720	8896800	takže kdyby jste náhodou
8896800	8897940	nebo kdybychom náhodou
8897940	8899620	někdo nebyli zvolení,
8899700	8900700	tak samozřejmě i tak
8900700	8902760	máte dveře doširoka otevřené.
8902760	8906840	Druhé téma je velice krátké
8906840	8908260	a jmenuje se Záhony.
8908800	8910880	Zlín nám upět krásně rozkvetl,
8911660	8912680	měští zahradníci
8912680	8914040	udělali skvělou práci,
8914300	8915740	já bych jim za to chtěl poděkovat.
8915960	8917200	Vy jim jako vedení města
8917200	8918260	určitě děkujete,
8918480	8920340	ale vím, děkujete vlastně jako šéfové,
8921180	8922640	já jim děkuji jako občan
8922640	8924580	a chtěl bych jim tímto vzkázat,
8924660	8926720	že si toho všímáme
8926720	8928580	a že je to velice, velice krásné,
8928700	8930640	kež bychom to mohli dělat i v budoucnu
8930640	8932160	z finančních důvodů.
8933420	8935280	Třetí téma je také velice krásné.
8935380	8936340	Děkuji za možnost,
8936380	8938280	on je to vlastně takové děkovací okénko,
8938340	8938880	že je dneska.
8939460	8941220	Děkuji za možnost zúčastnit se
8941220	8944180	milého setkání s panem Reinholdem Messnerem.
8944900	8946420	Bylo to prima, bylo to hezké,
8946540	8948520	skutečně inspirativní.
8949240	8951220	Jediná možná poznámečka
8951220	8954240	by byla k technickému zajištění
8954240	8955340	tohoto eventu,
8955420	8958060	kdy jsme možná
8958060	8959640	pozapomněli na to,
8959640	8961760	že pan Messner už je starší pán
8961760	8962820	a mluví tiše.
8963900	8965080	A ne všichni v sále
8965080	8967660	asi úplně dobře slyšeli,
8967880	8968340	co říká.
8969120	8970900	Tak to je jenom taková poznámka
8970900	8972020	pro inspiraci,
8972200	8974360	pro zlepšení případů.
8974420	8975380	Ne, protože se může stát,
8975460	8977640	že třeba nás navštíví taky někdo významný
8977640	8979140	i v budoucnu, že?
8979640	8981520	A budeme chtít tady s ním hovořit
8981520	8982860	a budeme ho chtít slyšet,
8983120	8986080	tak abychom na to byli technicky připraveni.
8986080	8989080	Čtvrté téma
8989080	8991080	a poslední je hokej.
8991700	8993920	Já myslím, že bychom se asi k tomu měli vrátit,
8994000	8996340	protože když jsme o hokeji mluvili naposledy,
8996460	8999000	tak jsme byli v hruzostrašné situaci
8999000	9003000	a pak se stalo něco velice pozorohodného.
9004000	9007740	Myslím, že hokejisti povstali jako Fénix z Popela
9007740	9012220	a nakonec nám jako městu určitě ostudu neudělali.
9013160	9015800	Takže bych možná asi vás tímto vyzval,
9015940	9018700	jestli někdo k tomu chcete něco říct.
9019480	9022040	Já si myslím, že tomu pomohlo i to krylování,
